    0.864353954792022705E+02    0.522875905036926270E+00   -0.552433133125305176E-01    0.801033675670623779E+00    0.298384571075439453E+01   -0.308869803215348766E+05   -0.610396350544150934E+01    1
    0.989107280969619751E+02    0.686782431602477983E+00   -0.298235696554183960E+01    0.672848701477050781E+00    0.292134022712707520E+01   -0.303998213660157744E+05   -0.610646350544151506E+01    1
    0.907779157161712646E+02    0.665588295459747292E+00   -0.547633767127990723E-01    0.604648053646087646E+00    0.374298548698425293E+01   -0.301923108653735144E+05   -0.610896350544152700E+01    1
    0.946597069501876831E+02    0.491450357437133722E+00   -0.296638798713684082E+01    0.873568058013916016E+00    0.363368940353393555E+01   -0.300644955189320244E+05   -0.611146350544152384E+01    1
    0.900490373373031616E+02    0.586988395452499367E+00   -0.424624085426330566E-01    0.573537290096282959E+00    0.426398754119873047E+01   -0.298929937816348720E+05   -0.611396350544150735E+01    1
    0.946022361516952515E+02    0.391414836049079840E+00   -0.285936766862869263E+01    0.988616347312927246E+00    0.160830736160278320E+01   -0.298595640079806180E+05   -0.611646350544151307E+01    1
    0.559788912534713745E+02    0.238604813814163208E+00   -0.241804718971252441E+01    0.110154151916503906E-01    0.223529505729675293E+01   -0.298489556080926013E+05   -0.611896350544152412E+01    1
    0.979063212871551514E+02    0.163123804330825795E+00   -0.460215210914611816E+00    0.707579135894775391E+00    0.123967504501342773E+01   -0.292079703940603795E+05   -0.612146350544150941E+01    1
    0.827352255582809448E+02    0.493100035190582209E+00   -0.201999664306640625E+01    0.952833950519561768E+00    0.431692433357238770E+01   -0.291738934038691841E+05   -0.612396350544151868E+01    1
    0.504645198583602905E+02    0.350153598189353876E+00   -0.134842693805694580E+01    0.191734433174133301E-01    0.189057922363281250E+01   -0.291717596765080234E+05   -0.612646350544150842E+01    1
    0.646654218435287476E+02    0.157429394125938399E+00   -0.202984696626663208E+01    0.810855984687805176E+00    0.147455883026123047E+01   -0.289462857665600750E+05   -0.612896350544152213E+01    1
    0.993697524070739746E+02    0.206478521227836609E+00   -0.543046474456787109E+00    0.334748566150665283E+00    0.422070813179016113E+01   -0.281009719586264000E+05   -0.613146350544151542E+01    1
    0.513385295867919922E+02    0.485450497269630354E+00   -0.296452456712722778E+01    0.402137756347656250E+00    0.396044540405273438E+01   -0.280974599689866300E+05   -0.613396350544150781E+01    1
    0.881277024745941162E+02    0.319592019915580727E+00   -0.439656972885131836E-01    0.667966902256011963E+00    0.345824217796325684E+01   -0.280514866944909481E+05   -0.613646350544151176E+01    1
