    0.714699654826407169E+02    0.287768253890415160E+00   -0.627495818527028071E+00   -0.104223751375000839E+01    0.140218153691420294E+00    0.235178637108494559E+01    0.758297640277005030E+03
    0.711934478190211735E+02    0.388938957568739974E+00   -0.800351312793050162E+00   -0.163438354500740024E+01    0.136086003624087681E+00    0.250128502454349544E+01    0.758305765436643355E+03
    0.715369623265196850E+02    0.292455304166505836E+00   -0.636698870820473495E+00   -0.114200483931000818E+01    0.138652989134731314E+00    0.232555696062509565E+01    0.758315722585021490E+03
    0.709616668285180481E+02    0.377471246000701866E+00   -0.633306559538985958E+00   -0.225981905437692632E+01    0.129544929056401747E+00    0.257773955997383020E+01    0.758316871936193706E+03
    0.714737633973358157E+02    0.255036517683512376E+00   -0.769162794289808271E+00    0.249095647196971193E+00    0.132967463092640292E+00    0.252389041717502094E+01    0.758327359188311675E+03
    0.718108059677398813E+02    0.296410485257930567E+00   -0.682441181436981736E+00   -0.108538314637930666E+01    0.140956644981540119E+00    0.250701631888047416E+01    0.758343222429856155E+03
    0.714398585413939884E+02    0.312061645159462053E+00   -0.554924386347959597E+00   -0.226468744082719597E+01    0.137308697303665017E+00    0.233453264787387038E+01    0.758348833415079412E+03
    0.713308312792209165E+02    0.366243615472224782E+00   -0.822632314598670700E+00   -0.101023639752460892E+01    0.139490615661239603E+00    0.252086743465449015E+01    0.758354482841666254E+03
    0.708261124755734670E+02    0.296529319663729973E+00   -0.532725819178821780E+00   -0.184301158827568079E+01    0.134762904402932066E+00    0.243555384852421541E+01    0.758363565694714225E+03
    0.709354607534707924E+02    0.316815423484116898E+00   -0.587364424459385415E+00   -0.139127372879547617E+01    0.133511465995439643E+00    0.248520570236365668E+01    0.758367968158991744E+03
    0.714608359477403496E+02    0.389303282673940487E+00   -0.700164395478373613E+00   -0.207282471469606300E+01    0.127258655595287817E+00    0.248635111884164850E+01    0.758369244267479985E+03
    0.716376094819842990E+02    0.243764742125515521E+00   -0.741542834286340380E+00    0.117092062975874711E+00    0.141828845290832228E+00    0.252375912908128353E+01    0.758370538148504806E+03
    0.719361434281227758E+02    0.338241903349186745E+00   -0.754814541106079595E+00   -0.162339691472120440E+01    0.127027600311707428E+00    0.251643319592807480E+01    0.758373525859036022E+03
    0.716070134309353108E+02    0.408713998170712356E+00   -0.715137881638316042E+00   -0.299834698861668514E+01    0.125798820653208299E+00    0.252805988927122050E+01    0.758387307864919421E+03
    0.713676728858984291E+02    0.426455838035171786E+00   -0.758211445420963859E+00   -0.261072694528433225E+01    0.129164864148577530E+00    0.237626015325955198E+01    0.758402878797443691E+03
    0.712425398744850611E+02    0.944771047148743465E-01   -0.542059639254774517E+00   -0.235611535964436847E+00    0.136266511121798523E+00    0.253998231369397143E+01    0.758418124927996587E+03
